,id,headline,Lab_4c_x,Lab_4c_y,Lab_4c_z,lab_4c,label
99,3d8e4f1bbd9265acb72f66f89c7e18ea2859cf6e4a0a39b1b4eba1772fa21d54,New reports reveal IDF hit Iranian military facility in Syria during 'unusual' raid,WC,WC,WC,WC,2
100,404f1daa9bb5dccf4f49b8d127ca03a5c9351aa5876e15142072eb612b8f8278,"Opposition parties attack Rishi Sunak over £1,000 Rwanda bet",None,None,None,None,1
101,1bbd1de63ab7095ed5147de53c6b3aaf3fbfbc595125cea4f5b9fab0ac4556cb,No drills in Israel': Activist recalls harrowing experience of being in area during Hamas attacks,WC,BC,BC,BC,0
102,4a0264cd989cf34d6ddc7bb0194fe78de8c30f4e4c0815507eb84b1d3001b45c,Harvard professor apologizes after suggesting Hamas attack on Israel was attempt to hide Netanyahu corruption,BC,BC,BC,BC,0
103,ab32f6f546da5936e5497d30962755db110ec07791eac928b3ed606e3112153f,"Israel’s war on Gaza: List of key events, day 114",WC,WC,WC,WC,2
104,6db81910d754eea02311e4f08e22e0e2b379fd1c94197c173591f78c1e1bad6f,Grandson of World War II veteran reunites souvenir flag with Japanese family,None,None,None,None,1
105,4caf56ce1a6332403f710b6a24da4baeb56902b566b3303a1259fddeab8268ba,"Netanyahu repeats Rafah assault threat, says civilians won’t be ‘locked in’",WC,WC,WC,WC,2
106,1f97d4ebc666eec6d964b7acc357474431a9787a902ea5263f69ea1d5506fe25,"As Israel bombs Gaza, Ireland’s enduring support of Palestine gets stronger",BC,BC,BC,BC,0
107,44df042d437f52435cd8d39363617380017ca798d74290c0edaa7f263fdcf067,"Israeli soldier gravely injured in Oct. 7 terror attack finds new faith, offers hope to others",BC,BC,BC,BC,0
108,fd890bca4b4da3843a8532c1a70d85c7537b57e2bf65555523f6d42658e4595a,‘The goal is to destroy Gaza’: Why Israel rejects a ceasefire with Hamas,WC,WC,WC,WC,2
109,3c9bfccc1a126a6aab96e606f1a4e2778fa52edb75608aa2cbb05aab3a2dd4b8,"‘Whoever harms us is marked for death’, Israeli PM warns Hezbollah",WC,WC,WC,WC,2
110,b4f14949303949c8d8947576ee19342d87e84760a80e5c04db1a289b9def38e3,Israel attack: London police patrols increase amid celebration claims,BC,None,BC,BC,0
111,5764c02a2bf9b2b9350dd2652a7f96ce07ec3eff8781256ad184c96fa4d5be5c,UN experts condemn ‘disturbing’ attacks on journalists in Gaza,BC,BC,WC,BC,0
112,ad9cf37d687cdfff559e966f6fe53d359bfd007b0c99dc175e37c3adc507f32b,"Attack on US Embassy in Lebanon foiled, gunman captured after shootout",None,None,WC,None,1
113,bcabe935d4e718197433b6572d6416d0e8c24fc401b1aaa13bd81d2ec0c13df0,"Israel’s war on Gaza: List of key events, day 146",WC,WC,WC,WC,2
114,4a987c1064dbd6ce9e3da82b0945f206496d6f3eadeb3a0e033d0feb7c4d2a2a,"The Inquiry, How are the Taliban governing Afghanistan",None,None,None,None,1
115,e8ae33ffc5e90b37eaead21656b58cb76316ef5edcd1fd00f5f2c78a3f3264d6,"Israel’s war on Gaza: List of key events, day 87",WC,WC,WC,WC,2
116,f64e7d6e519c8aa79d5d6cbde3e1c40f0de811052609ce9292ac3e8428d02aff,Chicago Pride parade chaos: police attacked and 53 arrested,None,None,None,None,1
117,e4bab7dcd8cbb4d192e34bafb3d015916d5bc96c596abf67ed296c6e60335d2a,UN chief urges Israel and Hamas to reach ceasefire deal in Gaza,WC,BC,WC,WC,2
118,32306c1610388c962974b35713daf5f270e880ad086f16160f3ce5d8634d07be,At least 18 Syrian truffle hunters killed in suspected IS attack,None,WC,None,None,1
119,81b956ad072440a7e819ba7605000a0b0aabae917129ee630121974e639fd40b,Israel recovers bodies of six Gaza hostages,WC,WC,WC,WC,2
120,df1d5166b6dd3163466788a93221142b2292df32d45538148e9bc21cebc5900b,Vladimir Putin heads to North Korea with war and weapons on the agenda,None,None,None,None,1
121,ccce811341d7897434dac96d92095ffb544df8521a285f3f2f72c84b45bb4925,Israel ramps up attacks on Khan Younis as aid for Gaza arrives in Egypt,WC,WC,WC,WC,2
122,8deb0b64620173e06f5529ac9f111a420c0e07fb62f73c6bf39d11b61342d939,Israel-Hamas truce in Gaza extended as more hostages freed,WC,WC,WC,WC,2
123,b47ae4fd029fc9a73c24ca8941af21953c08746cf169ab6ab3ffa4d4d4235a5a,How did Israeli intelligence fail to stop major attack from Gaza?,WC,WC,WC,WC,2
124,9a5815af84c8bcfb714d27eccf85a4308952335a6f2075c998341e48c5bab551,Fox News ‘Antisemitism Exposed’ Newsletter: Joe Lieberman's exclusive take on rising anti-Jewish hate,BC,BC,BC,BC,0
125,5236e1c41aa0e3597c635206190de606f646b6e0c10900616d698030b14d7a15,Israel’s forced starvation in Gaza has killed dozens of children,WC,WC,WC,WC,2
126,b0772ae2558db3d679d48d6f491a6ad481f0768c0f67f317d34770fd38e71068,"Gaza war: Gate 96, the new crossing where aid struggles to get in",WC,WC,WC,WC,2
127,b769932043fb33ada818f9d42173cbc6500f2d89ddc94240b93510c59381de5c,Israeli bombing kills dozens in Gaza in ‘difficult and brutal day’,WC,WC,WC,WC,2
128,96708f0f536fc828a5286c14d70a3e51c5c0cab74da6e11d543742cd1705a22a,Israeli spy master vows to track down every Hamas terrorist responsible for Oct 7: 'No matter where they are',WC,WC,WC,WC,2
129,e71a2775941fbb344e7030154d899b2e80850b38a155254a53825d5d5742effe,Football falls silent for Israel-Gaza war,BC,BC,BC,BC,0
130,1d59204e3b3462d3b283a66379b74c0669f61da05ce7995fe568b8456a8eea19,Hezbollah claims top commander killed in Israeli airstrike as IDF eliminates Hamas official in Syria,WC,WC,WC,WC,2
131,f3b903672792b8a735bce151cbb2dd9a20de2fb9f463b30d99875e32c9b7cf0d,Kremlin confirms secret agent part of historic prisoner swap,None,None,None,None,1
132,8b8a5cf58391622d2ff8556f9b6b5fc82850cc60fd22682b3f3ebdf3259765db,Israel’s Netanyahu reiterates rejection of Palestinian state after Gaza war,WC,WC,BC,WC,2
133,7feea38d428757afba64761c318c97f6de7495854ddbb9cdb8eb2f95183fe016,Hamas Israel attacks: The international victims of the assault on Israel,BC,BC,WC,BC,0
134,6bb33110fca336d6b6abe7740c02458878a45d3d78cf9eb6398ae1a8fa258fbe,"Israel airstrike hits Gaza shelter, leaving 30 dead",WC,WC,WC,WC,2
135,dad3e783bda13413a4f7a38c360423c2e87778083790cf3b8f22733733d0826f,Israeli attack on Gaza school sheltering displaced Palestinians kills 22,WC,WC,WC,WC,2
136,31e3b03908059d0b9a16bc4f213384ba56e18bb7c126c66baa40b433e24c7d5b,World War II-era bomb unearthed at Florida airport,None,None,None,None,1
137,4e9828157501d3e47a14c7e4246a6d131c98391051cd0d2d386f74164e8aa155,Biden says admin is 'closer than we've ever been' to cease-fire deal in Middle East,BC,BC,BC,BC,0
138,f224ec2878ebbab8d986141564eb1f0977a374f3f36e54e25647693878ebcd17,Palestinian weightlifter loses place at Olympics because of Gaza war,BC,BC,BC,BC,0
139,346b12d6559c3efa54fc3570dad81c7058c6b12321bc13994ba32ad7237aac80,LA Times editorial board demands Biden administration push for cease-fire in Israel-Hamas war,BC,BC,BC,BC,0
140,a8a8734bf333f7585260c74ac7e4b3b592e5c3032e702bcdfb7ee99c44ba6148,Israeli forces fight to drive out Hamas militants and free hostages,WC,WC,WC,WC,2
141,88d37aad731af796bbe5e2020ef7ec114cc8b039995ad047979e5bc2a5655396,How an Israel music festival turned into a nightmare after Hamas attack,WC,WC,WC,WC,2
142,9e124da9eecc7ad9d2ee1c929f1c6f93aa09bcc612a690700700d75d751ad63a,"Israel-Gaza war: Ceasefire would allow Hamas to regroup, says Blinken",WC,BC,WC,WC,2
143,a259a26fba970fa9f2eb1961e01fbd87083ca82560502d96e70cb9ca0676c75e,5 arrested in Kosovo's capital as protests against war crimes official escalate,None,None,None,None,1
144,09b5855553b927d8a444198868ec1dc84b3baebc11e245cd94c5602b514edb60,"Antisemitism group calls on Biden to fire official who posted, deleted anti-Israel tweets: 'just horrifying'",BC,BC,BC,BC,0
145,f283fd68a5417fd6ddcebb0c99d10a9de76f931bba3672e7e8aad5a6f8c88d59,Hamas and PIJ submit response to UN-backed Gaza ceasefire plan,BC,WC,BC,BC,0
146,faaebeac005eb843692814e4221dfa00975bbdf7365b8fd68a89c8d51a3baddd,Israel Gaza: US again warns against Rafah offensive,BC,WC,WC,WC,2
147,9ec5398a96d66fdf7b9624bde4090eb05702b19557c35df5cab170ca87cd48b9,New wave of explosions kill more people in Lebanon,None,None,WC,None,1
148,15ab75cfcf1d4c1fb24bdbcebcc7169f7ffabac8714a4383a6e09cc936a36fef,Former US Ambassador to Israel: Hamas’ attack most successful ‘murder campaign’ on Jews since the Holocaust,BC,BC,BC,BC,0
149,9b4d6e5915b3d44b22a8a0cf90ea9340e2127d8f896a756e6b305ffa368ce861,Middle East Roundup: Heading for tunnels – is Israeli assault faltering?,BC,WC,WC,WC,2
150,c5111aaf0fe9faf7f3f57b1ce140f62e759eb52058713b32b8f4596cbd3bd06c,Rutgers University suspends Students for Justice in Palestine chapter,BC,BC,BC,BC,0
151,5e73684cfb6c7bfe2e0e18b594d5772db81ebac2019936bfc16abc8591dbbbe1,Dozens arrested at UC Irvine after anti-Israel agitators swarm buildings,BC,BC,BC,BC,0
152,120d739e99fee44250273cb398732901771fc23a3d57cd76849e12d536d3d834,Dem strategist James Carville says Republicans support Israel because ‘Jews are whiter than Palestinians’,BC,BC,BC,BC,0
153,7c74a093e90babed9ed9aa564f3d2a7dd3ecaaf887ad0376491b1ea314511ad7,Dozens of Pro-Palestinian protesters called for ceasefire outside NBA Finals Game 2 in Boston,BC,BC,BC,BC,0
154,8c87f4e4b12ed8b417b2842ebea7048d02c3a0a366f22e6aa9fb59e128fa1bdf,WATCH: Israeli girl reunited with classmates in heartwarming scene nearly 2 weeks after hostage release,BC,WC,BC,BC,0
155,bd90a48a8582e66efaee3b98b4f91aa1f98185d89f74102eeb101023266433d8,Photos: Israeli volunteers clean up kibbutz attacked by Hamas on October 7,WC,WC,WC,WC,2
156,3a5e0ca3f2228e8a4b587a9d45ec62d3aedd56c407756a83c607a0ebbacd5e76,Hamas Oct 7 massacre has legal scholars creating new war crime category,BC,WC,WC,WC,2
157,37e5a51f0b2e707ceb42828685be72f95ea3db652f19d38bfcdc91233bb9b746,Columbia protester says Gaza campaign won’t stop,BC,BC,BC,BC,0
158,c13388f745a2425aac95b4b992c95c319e1612037781712722d51799e28177fb,"Israeli troops gain operational control of Gazan side of Rafah Crossing, IDF says",WC,WC,WC,WC,2
159,24d2b7b32446e2cfd5fee6290ab43317ff0e8bf7b77240f88f762cf53761bae7,New York anti-Israel rally at UN features sign supporting terror group Hezbollah,BC,BC,BC,BC,0
160,061c5d2344728a5fca9d48a7836cdc47f2f5a6367041ed74d7132a43c44d766a,Hamas says seven captives killed in Israeli army bombing of Gaza,WC,WC,WC,WC,2
161,3403b92ab4221af4616fc7bc0e58f098e3d52e4fc2e21e7db8dca7449e38673c,"Israeli airstrikes continue on terrorist targets, rocket launchers in southern Lebanon",WC,WC,WC,WC,2
162,5ca69ac5431a54fa42678ced01b4f4851158fe07c4ece45464f9af7053435166,Multiple Yale anti-Israel protesters arrested as police close in on occupation: report,BC,BC,BC,BC,0
163,3d97b8b114b8748ce6ba0b6c4dc69f4b018ff478728b6a642114ea12e822bc51,"Israel’s war on Gaza: List of key events, day 180",WC,WC,WC,WC,2
164,824d30fdc97d30096d2a36c27bc0d17866a198330a9c312a0a487480d5dfc265,Hezbollah pagers explode: Has Israel carried out such attacks before?,WC,BC,WC,WC,2
165,c80d26439531e25cc99a42f6589356b2134fa89e8de96f3e1d51a518c5b0507b,UK priest warns Americans to not let the left 'deteriorate' US values,BC,None,None,None,1
166,9100d9f9c738cf3fe7c766a2c1c9a2590c0d6aff2a9e448568f63f806be2747c,Blinken warns Israel it must do more to protect civilians in Gaza,BC,BC,BC,BC,0
167,f71c9e5327b5bc9ee246687b6600e26f438a8c0cdd3ec790991ddcdedc3fbb34,"WATCH: Israel finds weapons, military equipment used by Hamas in key Gaza hospital after raid, IDF says",WC,WC,WC,WC,2
168,46643ddb88d83bd4f26ee5ebad4ff656d670e88c1d1f1806926f0ed44b9dfd7d,Dem Senator calls for cease-fire shortly after meeting with group pushing to cut aid to Israel,BC,BC,None,BC,0
169,eb3430183682501e1295943425cf158dfc33f74319dbb866e11943eb0cdf8cac,"Israel’s war on Gaza: List of key events, day 102",WC,WC,WC,WC,2
170,bed01be2dda0a3cea203460010ec673ba2b08521ca5f46d54ff36ed10762d5ca,"Israel’s war on Gaza: List of key events, day 187",WC,WC,WC,WC,2
171,93909f4696e693f7c7fb47274c14a28ae8c4a0f399d301df5e5cfbcd279ccab9,"Cruz interrupted by anti-Israel agitator who yelled, 'F---ing Jews' during hearing on 'hate'",BC,BC,BC,BC,0
172,f89cdbf47a6a9fc9b2a19011d987d1a1d7d14bda67ba3270bd740be0387a35b4,Eid in Gaza as Israel steps up attacks after soldier deaths,WC,WC,WC,WC,2
173,cc74e6f14ebfcd4e1c9023e8ad4d544ed146905c56839ad56667acb528737c0c,Will Israel and Hamas accept President Biden’s ceasefire plan?,WC,BC,WC,WC,2
174,cc9e72ad21a1c49f92cfe2f6d6dfa8c505c00c07e35e738386ec2fe7a5e3ff0b,"Vigils, protests as US marks October 7 attack, Israel’s war on Gaza",WC,BC,BC,BC,0
175,b760cb043db464ceda179ba70638226591850075bea9852c2ef09263ebf7d759,"Stefanik accuses Columbia president of 'pro-terrorist' professor 'cover-up,' warns of potential felony",None,None,None,None,1
176,f3de7f662d1b5b8d7ddfebd21d58b5f32d3335424c15119882c3c0dc5f09c563,‘Squad’ Dems face backlash calling for ‘ceasefire’ after Israel attacks: ‘Can’t merely condemn terrorism’,BC,BC,BC,BC,0
177,1aeb9ce4b72fada82836863e291108f5be8a5af9526ecac06a9aa96411a20fc8,"Israel’s war on Gaza: List of key events, day 143",WC,WC,WC,WC,2
178,dc46f25062533ca6d3ca96cf043f07da2cbef8a7b0523474d086565d05315c15,Walz attacks Trump in first rally as US vice president Democratic nominee,None,None,None,None,1
179,851d7ca4321491f02f5d1596f329b3b0cffe63cba928cac51b7c896b6169dddd,Not in My Name: One of the leading Jewish voices supporting Gaza,WC,BC,WC,WC,2
180,af2ae8644691e2a8e7e33631860185679c9bf6f5f0760aff06735197c62ad86c,Israel pushes thousands of detained cross-border workers into war-torn Gaza,WC,WC,WC,WC,2
181,2e87646c955f2e685f984fd421bf4cc5f4578a9c721151e8afe82d9b8b194d39,"At least nine Palestinians, two Israelis killed in West Bank violence",WC,WC,WC,WC,2
182,727c8b758cb28f94d5cde9be4fa0bee07883726bd2d540cc2affcff521d7dd61,Newspaper headlines: Sunak's warning to ECHR and Israel arms ban calls,BC,BC,BC,BC,0
183,d147d1a4b316974d727f31f64873d1037833683b678e38e01286ef33deb69296,Hezbollah launches rockets at Israel after overnight airstrikes: 'Open-ended battle',WC,WC,WC,WC,2
184,f93cbdd006704fe39359aeccad7271c5814c37849d6f0ff68ada6cec4b941a0e,Gaza: BBC reporter and family left homeless again after Israel air strike warning,WC,WC,BC,WC,2
185,b49c81da85efc19c7f415592cd822950069976ff72cfb87a32bc9001e0cf795b,Colleges need summer 'do-over' after raging protests left Jews on campus feeling unsafe: Brandeis student,BC,BC,BC,BC,0
186,59cd43ab36cb5358613608b918f789aaba795a9aee8b480e10b873d5f0cca2dd,India heatwave: Warnings as residents swelter,None,None,None,None,1
187,f852abc6e751532ba306183cff33b4bcd775fcf00c8e575adeb6ea73b9bba37c,Progressive US lawmakers renew calls for ceasefire in Israel’s war on Gaza,WC,BC,BC,BC,0
188,f7eaf26168bbeefd0af5346f2a957a978e7c5fbc83ddecf3a3f067117449fcf3,Israel vows to kill new Hamas political leader who plotted Oct. 7 massacre,WC,WC,WC,WC,2
189,ff08cd465343f44db0d98886856258a7136a24e1ee17f4d9f1e83ff4c37bc11e,Israel says hostage's body found near main Gaza hospital,WC,WC,WC,WC,2
190,b7dde76530e37b3ce9eefc3fdcbabb60a11d338a004c6058d3598b39ec911a21,"Diary of a Jenin family, hiding in the kitchen from Israel’s assault",WC,WC,BC,WC,2
191,945ae0087069654ea880213ffb18bac9e9db6302a3aa32143098486e374819f1,"Israel Gaza live updates: 'No joy, only pain' as Palestinians mark Eid in Gaza",WC,WC,BC,WC,2
192,728055fb64b8305b72b83430ee3c465134255d0137414310c19e9f668423b7bd,Starmer: Gaza ceasefire 'must happen now',WC,WC,WC,WC,2
193,ba62d5775e4f19a2f8be0f527b037239a2aef282cd982eb6e46296cc169b1d59,"‘Dozens’ of Israelis being held hostage by Hamas, Israeli military says",WC,WC,WC,WC,2
194,c8df880885166ac407e58db3b99e2fdc1cfdf51b0917c2b730cb5d82beed0576,Israeli army warns Gaza City residents to flee,WC,WC,WC,WC,2
195,1d6da6d97ac69dd808b8251ded57990aaecdaf9dec4dbcd01b437f05aa68bcd7,Benjamin Netanyahu won't make concessions to Hamas,WC,WC,WC,WC,2
196,64e97af124767855f234da1d25010a19a8df69c4bcfae20998d6687e8580e607,"UT Austin protests descend into chaos, anti-Israel students yell at police: 'Pigs go home!'",BC,BC,BC,BC,0
197,cd581757fa56f83202c8d2166862eae97c1105ce27da3b928d1e07fc64103d63,Israel-Hamas cease-fire details: What we know about hostage exchange deal,WC,WC,BC,WC,2
198,eae137e47064eabf7a1c6619edb620cae098cfb38cdae74adffde5ddec850ce0,Taiwan war games to simulate China turning a military drill into an attack: report,None,None,None,None,1
199,6cd8c4ed80ba63c05528e268b1e57e1919103a3a12768b954cd6f9876daa6054,Son of Hamas founder rips Biden-Harris administration's 'total denial' in Middle East,BC,BC,BC,BC,0
200,90dd3fb03924e6858630cc51a76d95743b5cf41394d07cb19ba01413c3baa3e2,Israel’s army gives televised address after Iran attack,WC,BC,WC,WC,2
201,dad1e97ada7bde3c08ccde0b3463785c651d3d68fae6a6a7bed8d1ac3720e825,"Israel’s military says Gaza City surrounded, rejects ceasefire calls",WC,WC,WC,WC,2
202,46cb0d8dfcbe1f1be936fc6538af9408febd4570f7584fd06a819e72fd3e20f8,"The US is Israel’s accomplice, not a ceasefire mediator",BC,BC,BC,BC,0
203,7a791a22a45c040906c99c171fbcb5f51f1f08e3b1657e576515eb07e37e7992,Israel degrades Iran-backed Hezbollah terrorists in spectacular pager explosion operation: Experts,WC,WC,WC,WC,2
204,91770fcf06780e1c2871f1d661e4c48d4bc24dabb63518206371c0026c808669,"US warship, multiple commercial vessels reportedly attacked in Red Sea",None,None,WC,None,1
205,45fa2037ffc808cdf61df34e9e0180edba55ab16e4c00ead03f3366183c808cc,Waibhav Kale: UN says Israeli tank attack killed staff member in Gaza,WC,WC,WC,WC,2
206,f7f00d81bb0e38c91d3b19a960232d82948b5557b569fcd1811f06a5275c79c1,Tom Brady condemns Hamas terrorist attack on Israel: ‘There should be no gray area’,BC,BC,None,BC,0
207,2bdec62b8c3cf13f76f2efcd03abfb8013b873da4ab17ab7a927bc2ba7a64f23,Turkey cuts off all trade with Israel in protest against Gaza war: report,BC,BC,BC,BC,0
208,5b6a16c487e502dde48d034e665466d83283dc72ef5859b734c894222a4a4761,Why Israel ordered yet another evacuation of Gaza’s Khan Younis,WC,WC,BC,WC,2
209,f424ef70fb850e93684dc15abc0b6c5eeb95145c287ec7e248b765333320cd07,"US 'not looking for a war with Iran,' White House says, strikes designed to 'put an end' to attacks on troops",None,None,BC,None,1
210,853370b0005d9f7bf9f0ff555ee3aa15867c40cafc16198eb463512e1ecc47bd,"Paris attack: Mother of suspect had 'reported concerns', prosecutor says",None,None,None,None,1
211,80581ff0fa7b7a4eedb0cc812a43444afa4ef3394338a5618ee10e33a75e3785,"Beware the Ides of July: Trump assassination attempt, Biden ends reelection campaign in wild month",None,None,None,None,1
212,013d039a0ced135b51cae7e050b1e3892eb2095772892e609692db02066b06b8,Israeli forces kill six Palestinians in West Bank raid,WC,WC,WC,WC,2
213,4218b8ab05add8afaf620da7e6fe987ef31840adaed74a4c0cbbc59436356602,Iran claims ‘right to self-defence’ in Israel attack,BC,BC,WC,BC,0
214,c1ea6ceb370fa2dd5816b6300cbb70081137b593f24ba2a12773b8154e488165,"Israel kills more than 40,000 Palestinians in Gaza, 16,456 of them children",WC,WC,WC,WC,2
215,4e67f2bf27fe6f246167cfc732bde14f82901a63b9f0330f5593edb15ab92972,Israel fires 400 airstrikes into Gaza as IDF identifies terrorists said to be responsible for Oct 7 attack,WC,WC,WC,WC,2
216,1d488f4ab7c5845d944e69c596e3927e68560d08762c78c953ef1a6085d74440,"Pro-Palestinian protesters block main entrance to LAX on busy travel day, cops making arrests",BC,BC,BC,BC,0
217,3c2cd51970091ef31c5d257cde42c216d8d14a17cfee6f76cb8377ae95c86a15,Hezbollah rockets target Israeli military bases,WC,WC,WC,WC,2
218,9d1a9bf33170c20be63e09bea24e0a6f49f4cb877874bb05e9cace8acfadd09f,Israel strikes Beirut suburb in latest attack in Lebanon,WC,WC,WC,WC,2
219,59e1b1c51a8b710d33a5f2e2b35aabebc0b9bd28084c7081c2d68a9b123ca735,Israel targets occupied West Bank in rare jet attack,WC,WC,WC,WC,2
220,cdc2ba2839dd760b732a1a1b7d6c837f2f00609a8fb2c5d90319c9b81a2c97dc,"Israel kills 26 in attack on Gaza mosque, school; orders more evacuations",WC,WC,WC,WC,2
221,5e4f4d93d95e6627362b8a3433b2e4c1d12f23d59121c99fb58702a997883aca,Syria says Israel bombed targets in Homs area,WC,WC,WC,WC,2
222,4bce6c7f029ec58afa19e2ed3ff48ea3d2a956d555db00e70a3759b40e36a5ed,"Gaza evacuation warnings from IDF contain many errors, BBC finds",WC,WC,BC,WC,2
223,7a3fada696ef2b25ad5a605b39fe62ed89c0849274779c58154b74ec23a8bf3b,Hezbollah leader says Lebanon will be 'exposed' to Israeli attacks if no response to Hamas leader's death,WC,BC,WC,WC,2
224,c212d1a27ecf56fff47159b44c2ea2a8440d6f4a4322e0f709ba74f17ab4ed89,Does ceasefire in Gaza mean Israeli escalation with Lebanon’s Hezbollah?,WC,BC,BC,BC,0
