,id,headline,Lab_4a_x,Lab_4a_y,Lab_4a_z,lab_4a,label
224,300cae954536eda6dbb214190ac96c9d6a7f0881c8b930efd082712601fcc2a0,"Abbott signs executive order to curb antisemitism on Texas campuses, demands 'appropriate punishments'",IE,None,None,None,1
225,4d12585b2b8d7be3faf73e354c8e49d771a7a5188ce32653f071322ffa5ab107,Internet remains down in Bangladesh despite apparent calm following deadly protests,None,None,None,None,1
226,417ff0e8c3bfc68e2641e819bd3ede498b03e20498b90a8f2a6a38a4696417b9,Global pro-Palestinian protests call for Gaza ceasefire,IE,IE,IE,IE,0
227,e0de2e81c603d61ef2ca6a6eb51b52067fcfbbfcfad02fe995e2d4ba023da1db,Interfaith gathering urges peace as Hamas hostage families relate crushing fears,IE,IE,IE,IE,0
228,0d75c6d09fdc560707a0afcfbb7663ddfb3a00c4f132a8d277085626c6b9f463,Gaza ceasefire talks to resume in Cairo,IE,IE,IE,IE,0
229,094221b8bfe7f8c71c533fa0522c8a6c36f821046dcbf9dea257fc03c531bfc8,A midwife in Gaza: Bringing life into the world during Israel’s war,IE,IE,IE,IE,0
230,51967ab950ea382d1d6d980afd6be50cf7e34e731ba120c88c1c241453027df7,UN Yemen envoy warns of a ‘devastating’ regional escalation,None,None,IE,None,1
231,cbac7569265e7899ab24bc2877548f26097bd85af03d5b7fc09c7c995129b303,Video: Gaza journalists protest over killings of Al Jazeera colleagues,IE,IE,VE,IE,0
232,72ed4e60c6e35740220fda05508568e58b1522d19283071cbdc089522351c8d7,Israeli attacks kill dozens in Rafah as two captives are rescued,VE,VE,VE,VE,2
233,5bf60194128438f182d474ab56a6e4c0d48fccc4f687f90f6ee0df95f11e4fc0,California school district warns teachers about planned pro-Palestinian 'teach-in',IE,IE,IE,IE,0
234,368040e989ebbefcf3d7705f5fba215fbac5f7e1c0b9ef230a5cfebb936be158,Blinken lands in Egypt for help mediating an Israel-Hamas deal,IE,IE,IE,IE,0
235,1c1f1931e75606a4b90bb4fce5c6a8b1e644195cff319d04173c291cca9bda0a,Are Israel and Hezbollah on the verge of full-blown war?,None,None,IE,None,1
236,0cb83d6e1b88f4d848dc35a68c0beed26c7e2ffaf2c21ef83f7ab3a54d745264,"US Embassy in Lebanon attacker was wearing what ‘appeared’ to be ISIS insignia, State Department says",None,None,IE,None,1
237,53363ff75870216fb96813049ecbd67b36f5fb8883b6fbdc409866a66c657afd,Mideast Special: Major attack on Israel from Gaza,VE,VE,VE,VE,2
238,80c625a6fabfab425b3bfcdfa0d3b2454abb7e0ef2b7807b7aa56745a5b26068,Germany has stopped approving war weapons exports to Israel: Report,IE,IE,IE,IE,0
239,1adc9574e57ebfbea625cf67efb5ee82bbca4416ec1da8cd7ad16f1280722fb9,Analysis: Israel’s ‘war on hospitals’ vs Hamas military exaggerations,VE,None,None,None,1
240,8af27b8bd0cedab2d53d2abe32b80b8c71c1c432147b391b9f37861e24acfb34,US Navy confirms Iran's involvement in Yemen Houthi rebel ship attacks,None,None,IE,None,1
241,864a4b9754e940f105efeebe15b0c69892a4daa75fb2e0c8a8a1e75825692bd3,"Red Sea sees decline in Houthi attacks due to international naval missions, Greece says",None,None,IE,None,1
242,6528fcbcbd6f0bfe24b919ce729faa931ebb866039c82bbe5d7b6d7b732d0877,Freed Israeli hostages tell families of ordeal in Gaza captivity,IE,IE,IE,IE,0
243,6499098963afee42c7f6369a3231f76a4d5666e5dd57a5f2d12635c12e3743d4,More than half a million Palestinians flee as Israel escalates Gaza attacks,VE,IE,IE,IE,0
244,121084a17b5bad711bbd63ac6e38ab16261c021310c82d5363c44d19427efa16,Rishi Sunak backs calls for humanitarian pauses in Israel-Hamas war,IE,IE,IE,IE,0
245,dcb845aa067b1851d02067aa8492aed741f8b215bbb9c57a893d19970c4fe7a0,Israel strikes Iran-backed terrorists in ongoing effort to stop new war front in West Bank,VE,VE,VE,VE,2
246,3d7488acdb0b6a1a1ebd107bd38767195ae8abdafa9002638cbc84d0ceefd6db,"Anti-Israel campus protests are spreading: California, Texas brace after activists overrun Columbia, Yale",IE,IE,IE,IE,0
247,5cf04c76bebf468c6e41ea723c3dd17acd7d42fb32cb0f60210c67a608ed4d9f,Blinken arrives in Israel amid fears the Gaza conflict could escalate in the region,IE,None,IE,IE,0
248,255f86dca9b3ae0c9b88094f7b07f07b829bed7a458de2281b7f48ffbff63f03,Dallas-area megachurch hosts family members of Israeli hostages: 'This is a spiritual battle',IE,IE,IE,IE,0
249,24c30e534c926efb0462699d73b2e76931c11880aaf0e02a893cb6791e3fda55,Photos: Death and devastation in Gaza after two months of Israel-Hamas war,VE,VE,IE,VE,2
250,5e21e45178328567a72f104e0b3a6def1b1a0304fe0ef7ffda53cffa95c10624,Israel's ground invasion into Lebanon imminent as cabinet approves next phase of the war,IE,VE,VE,VE,2
251,da39e24d3ff304b92617c43a04257e288356132482b0da880c66242093474d20,Lebanon blasts: Why would Israel attack now?,VE,VE,VE,VE,2
252,59445d141ba610e1fb19e302abacdf4f1a7e1a53f00e10451dee535da27c3844,"Europe facing ‘huge risk of terror attacks’ during Christmas season, EU warns",None,None,None,None,1
253,0defca75b3d4aabd1543454cf3436c1725511aeed2058d433c4e6178b3d4c89f,Gaza war: UN rights expert accuses Israel of acts of genocide,IE,IE,IE,IE,0
254,40bdebe49e8f89ccb356ae3f3eacf74f20a463eca35f5061a6cde808ca6411a8,Houthis attack British-linked tanker Marlin Luanda in Gulf of Aden,None,None,None,None,1
255,6fe5f38ccce035be6187532ec83dd2de9fcf1a5911d5dd8830d88321a4962816,Body of Israeli hostage retrieved overnight during IDF operation in Gaza,VE,VE,VE,VE,2
256,b2601d670ff65eba59f015f9c0fb9f5ec0da3ef40e7ee332b7ab6778fde2f018,The US again urges Israel to allow humanitarian access into Gaza,IE,IE,IE,IE,0
257,6885858c182030d34bd6c39011875494a4ee3030801989f2f524a5b2ea867741,Bowen: US uses veto but pressure for Gaza ceasefire is building,IE,IE,IE,IE,0
258,41d118499267fc4287a477f74e524a054821e4bb9f5237abd828f3c852e24e82,Several killed in Israeli attacks as Gaza hospitals appeal for help,VE,VE,VE,VE,2
259,05593f7f783ca576b92b750b04a620df87f19679a1a756ff35b86deee72ba0ac,"Iran rejects pleas from US, Arabs to show restraint in response to assassination of Hamas leader",IE,None,IE,IE,0
260,4c056b98a63e6f632d758c874a3c11ec41c2134172871cb1e3a0f3e2da7b7869,"Trump greets Netanyahu at Mar-a-Lago, says World War III could happen if Harris wins",None,None,IE,None,1
261,a4b3e08256faed8b14c78437e90329008fc677b218aca7dd5e4dd988d3f8caad,Funding terrorism': GOP lawmakers demand Blinken's plan for keeping $404M Gaza aid from Hamas,IE,None,IE,IE,0
262,20b8d0952070565d1e639790aeb07174a6f0e2defdfc2a1c47467e5128537dfa,Israel’s ‘most wanted man’ Yahya Sinwar is Hamas’s new leader,IE,None,IE,IE,0
263,fdb7bb42b1b3dabaae4407cece7444e6f93abe5697771a7ae3e4341291a698b9,Rishi Sunak urges restraint after Iran attack on Israel,VE,None,None,None,1
264,6e04d647bafc9b77e5822931a785c1be689c0852610a61405b6f4dc52de75c80,Israel continues Gaza onslaught despite US envoy’s ‘new phase of war’,VE,VE,VE,VE,2
265,cdc02a1cae51719506c118a8aa6a36113dac60cb530dcce0643ba5e9875fc18e,Desperate Palestinians break into Gaza UN warehouses for food,IE,IE,IE,IE,0
266,0b41b4c9fd8f923268b9c68f9157ac4dba0cd2968b500ee04ddd44af1aba09c1,"Four killed in Israeli attack on Gaza hospital convoy, aid group says",VE,VE,VE,VE,2
267,279a1528082f70a18ea78295d60b26b02a55b1617fd35e37c25b2700c858b21b,Israel-Gaza war: Father appeals for safe passage of children,IE,IE,IE,IE,0
268,30ec87644dc7b061c9d2a11c2d601ecc62c4e458921662a79f05cbe7dd62b41a,WATCH LIVE: Gaza City as Israel strikes back against devastating terror attacks,VE,VE,VE,VE,2
269,29ec904961446136660f96c4c5c9e4216af9e8e9cc0908297b1960973ec7f9ad,"Israel’s war on Gaza: List of key events, day 104",VE,None,VE,VE,2
270,01e5e505ee05943ed42e48347f279867b87fa33034a258a010b2959b6759c612,Protesters interrupt Biden fundraiser over Gaza war,VE,IE,IE,IE,0
271,dc75e4900c9997c7719300d40f2477f1c40082e33ac7129adf152245472e21da,"UPenn anti-Israel encampment is dismantled, 33 arrested after protesters given 'multiple warnings' to leave",VE,IE,IE,IE,0
272,25dda7c361e72c87f6ccd00c8147c143f4315aaac0127a00029fc2788019c8d6,Israel Gaza war: Satellite images show construction on Egypt's border,VE,None,VE,VE,2
273,d3068563bdc519d9dfe4271656cf09f33b4f8ed9a96a2d21ae4c6e7cee348302,"Trump rally witness is not surprised by assassination attempt, says Vietnam War veteran showed heroism",IE,None,None,None,1
274,7391813b5586d6a8e7c229019006fa1a88625a708e81ec3c8027a3d522772240,US bombs on hold to Israel,VE,IE,IE,IE,0
275,586e2253c508847a9002fe3f0884fdb500321ad0ebb248d7aa28a961f99e5506,Is the US shipping weapons to Israel tacit support for its war on Gaza?,IE,IE,IE,IE,0
276,4a168e84eb4dadbb14af6eb814a2a2c16d646bf5194a0014b9ced6d58743df12,Israel’s Gantz challenges Netanyahu with call for election amid Gaza war,IE,None,None,None,1
277,2581a7540f6725d111095d20b1b9c55d6740a6021c265590303b38abb956467c,WATCH LIVE: Thousands of Palestinian supporters take to the streets of London as Israel wages war against Hamas terror group,IE,IE,IE,IE,0
278,fd363aa9446fd461c9bc19c174835ffa233110afeed2e506119f7fffeafbe720,Professor issues warning on Iran as Hamas attacks Israel: 'The head of the snake is in Tehran',IE,None,IE,IE,0
279,47c11455d28fdccd1bb20b933a63a9a4442968ce79dfd3fd1372836eec09856a,Rafah rescue team uses pulley to retrieve man injured by Israeli attack,VE,VE,IE,VE,2
280,c077a134a22d593ae872e0bbd7bce1256f29cc2341650cbfcf75c6e5527f2e4d,"Fetterman hammers 'a--hole' anti-Israel protesters, slams own party for response to Iranian attack: 'Crazy'",VE,None,None,None,1
281,1f7c21371867136d3dd5db83d0d1f8a8e6a0225b284f42523ccbd08a8d4b34d8,"Gaza war to take 'months', Israel tells White House",None,None,None,None,1
282,b383eba6ac440a85548b9213337853bb05d00d3c49a7d30eaa093b118cf41342,PBS host apologizes for reporting Trump pressed Netanyahu to abandon hostage deal: 'This was a mistake',IE,None,None,None,1
283,a73ce7fd1e159e9e93af19004170d9e808aeb9e3a4d62b938937ddba4cac6c66,What is Hezbollah and how is it linked to the Israel-Gaza war?,None,None,IE,None,1
284,c1243a80aa49f2a5c9b133252ee0a000c2bf4abfc0bececed98105f7ec6d3438,Jewish American students outraged by rising antisemitism in US amid Hamas terror attacks on Israel,IE,IE,IE,IE,0
285,c44c3e5031ab200f097aa653d1b34b24592e8ae0f7f4011a2673a1ae95b562e9,"Photos: Gaza, abortion and migrant rights protests outside RNC in US",IE,IE,None,IE,0
286,dfc122dd54dd7f1fd3acd48805452d874a5d9b1fbbb2d86dca8e1818ca4abf6f,UN agencies to start rollout of Gaza polio vaccines,IE,None,IE,IE,0
287,6c778648f8e4edd68897c14124d693abd244780c3d24ad697e0464b9a82b5a15,"Israel’s Netanyahu rejects cease-fire, says it’s ‘time for war’ against Hamas",None,VE,VE,VE,2
288,1e97c4bba8d484354732f134b7b4b67cc068bd4e9c0af1812d0994f86740fabd,UK university students occupy campus building in protest for Palestine,IE,IE,IE,IE,0
0,cf05fdffd2e250f7d9a470852c6d02bd167a46a7105c78d44e4724bd33ac7fc5,Israel-Gaza war: Benjamin Netanyahu says Israel paying 'heavy price',IE,IE,IE,IE,0
1,5ee39e37e3f41f19641616bb742173e1d6850f9f151bda9c5157216f24435792,Video: Palestinians flee barrage of Israeli attacks in Gaza,VE,VE,VE,VE,2
2,33093d5d3b19193eacb42c661e9b326c786baea9eb632cd683c898c8c2e8db17,Israel-Gaza war: Glasgow protesters march for immediate ceasefire,IE,IE,IE,IE,0
3,0e699f8f92f53e36e22edca91de84d4fd21267c4b743f21ccd7a7451b1f76f89,Kosovo residents gather to remember 45 people killed by Serb forces in 1999 massacre,None,IE,IE,IE,0
4,95d58263f3d92398e608ca5cc598b7f478c58bfe3f6f138c11afcd5ed3e2f8d3,US drone attack: Death of US troops ratchets up pressure on Biden,None,None,VE,None,1
5,3049f9532da7f9d66eaedee36e6c4568c5ff1b64c0e9cf43612774380871b204,"Household Support Fund closure catastrophic, warns charity",None,None,IE,None,1
6,de2c99e18cae0c747c0863b8e81fc3ddf8f6d86e25b15837ccde32ad34aa7b82,Israel Gaza war: 'Broken' takeaway boss loses five relatives in bombing,VE,VE,VE,VE,2
7,ac3dc612ffb72474ca22634584232c2116022b98fb5b52a9d5b0528ad10ebd39,Biden warns Netanyahu against Rafah invasion as Israel prepares for action,IE,IE,IE,IE,0
8,f0dc053bfe3101545fdbe90301f66023d6585a813528dedc3cebfaf61e7e7260,Palestinians flee their homes towards southern Gaza after Israeli order,IE,IE,VE,IE,0
9,96497f38379db7a3f5d43f16af4d1c12276aae45ac42416a4e0291c928207ec2,"Anti-Semitism swells in Europe amid Gaza war, says EU watchdog",IE,IE,IE,IE,0
10,924e14fbd9a4cca898eaecde72510b85cf2621842498fa30c371dd5f80c8e02c,Second senior Hezbollah commander killed in Israeli strike as diplomats work to prevent full war in Lebanon,VE,VE,VE,VE,2
11,6e8904aa3291f06c128fa8c14d85e9cdf8365deb639448fa5aaa9d95fc81b5a2,Netanyahu addresses US Congress as thousands protest,IE,None,IE,IE,0
12,3798d2ed16f7552ea73d9530f237987f6add08cb0312d83a98b48c29eac10fa3,Israeli strikes kill hundreds in Lebanon,VE,VE,VE,VE,2
13,41c9ee94a3242846b3ab44d15b0790b062b2c275b3f4c57fa1c8d94616bb055c,UK’s Starmer calls for ‘de-escalation’ between Israel and Hezbollah,IE,IE,IE,IE,0
14,3699b5f1823bd3fa71165720bf99df9b46f1ac9ebd4fded631e1ad95278638c7,Palestinian President Abbas says only US can halt Israel’s attack on Rafah,IE,IE,IE,IE,0
15,4341127bf3009b8f1dccec79cd60b9d5d0fe53294f7faabec82a8862eeff063b,"Israel’s assault on Rafah looms, but no plan yet to evacuate civilians",VE,IE,VE,VE,2
16,d3f1b8672866263e1f74f0f42931af848e09b1d45d23de059789b50e3394e246,"Israel launches limited ground operations in Lebanon as war against Hezbollah, terrorist groups continue",VE,IE,VE,VE,2
17,23168a572ad56d4f02da4c78c72060ceeb98e02bc64693394803e9738957b1b0,Pentagon sending a ‘few thousand’ personnel to Middle East day after Biden said he wouldn’t add combat troops,None,IE,IE,IE,0
18,f949836c9fba8b7a5f9a1105ca7a31755f026f2665b6ee17aaebeaeefd798ded,Dozens killed across Gaza as Israel’s war enters 10th month,VE,VE,VE,VE,2
19,36bb6b1f76993ff7da09d1c12a03a9e05acf06c1b7927fe07acdaa7965a2989a,Manhattan DA drops charges against Columbia University students arrested at anti-Israel protests,IE,None,IE,IE,0
20,addf30bf2ebfdfbf5abcc99284564702d508d9472e86de9f7e55b091b704361d,Protesters worldwide demand end to Israel’s year of war on Gaza,IE,IE,IE,IE,0
21,689b9a7dac47643774c077fbf039ae0add1600669dfce7559ed2012dfeb9c040,Israel Gaza: BBC goes onboard plane dropping US aid into war zone,IE,IE,VE,IE,0
22,110efd9c68b59ac21cb741be8a40e62398f7ab24708d4d3ba5bc9b22aaf6ad64,Top US lawmakers invite Israel’s Netanyahu to Congress amid Gaza war,IE,IE,IE,IE,0
23,ebaaf7e52804596e88bc00c9ef6a8d4008b96d74c68efc45ab90d4b1f8876920,"Columbia University students file lawsuit against organizers, supporters of anti-Israel campus encampments",IE,IE,IE,IE,0
24,3a6b985e5d1828e3abe432b76365e2ad44156015b8c1d21fc0f44c85b3414d7b,Israel war cabinet minister Benny Gantz quits Netanyahu’s government,IE,IE,IE,IE,0
25,a81eceb38f9b4d65d9c8b33a0cf5e00a9ad21e00f26ec72cf995fc52171e128c,"Wounded child, no surviving family': The pain of Gaza’s orphans",IE,VE,VE,VE,2
26,5e0cda0c3ac9e38ebc96b6d9f5be7ef7d468909102805843a00f29a5c7002feb,Former ‘Miss Israel’ calls out BLM for response to Hamas terror attacks: Hostages ‘cannot breathe’,IE,IE,IE,IE,0
27,e837c8b25a5ca2a5bfd53f6a7534043e685697a8bbf91af7347a46381cbffe65,Biden hopes for a ceasefire between Israel and Hamas in Gaza by Monday,IE,IE,IE,IE,0
28,ff4dcf6a83a7c8b6432e8ee320cc461155fc00da50ab7b8a7e70831fe162edc1,Hamas studying three-phase Gaza truce plan as Israeli hardliners warn PM,VE,IE,IE,IE,0
29,643d6fed7c218665f073c9cc1876bf3a6206532ad0e29676b3c895c0a7d45a6b,Israel accused of using starvation as a weapon of war in Gaza,IE,IE,IE,IE,0
30,c9c237deb3b5d81476304a4a4f672f6667e58838a18e0c16cd151a7b6cce4538,Israeli attack kills dozens sheltering in UN school in Gaza,VE,VE,VE,VE,2
31,4efabbc7b6a196809230c346a73354de85de01b510021cfd428e658d8f93029d,Israel activist blasts ‘Squad’ Democrats’ calls for ceasefire as war rages in Holy Land: ‘Highly offensive’,IE,IE,IE,IE,0
32,6045150399cf92936ddfde9e47c3783ad706f71bf6aa3120e32465832ff01394,Israel Gaza: Hostages shot by IDF put out 'SOS' sign written with leftover food,VE,VE,VE,VE,2
33,d8ece6d4bd435934ed511372140404a6ac5fb726d45dd612013550de7e36b1eb,"Over 2,000 anti-Israel agitators have been arrested during antisemitic protests on US college campuses",IE,IE,IE,IE,0
34,fa84150f846c0e8f8aa335d667f6d567cf6308f4c38b95acbb49fc1563c8d827,First on Fox: Massive donation to Trump from Jewish org amid anti-Israel campus protests,IE,None,IE,IE,0
35,6ee2b4147fbb0c0bcad2be4b04f03193349d1060a79c0e18586b0b36335fab4d,"Iran-aligned Houthis warn Israel, US against attacking Yemen",IE,IE,IE,IE,0
36,4ef283593e842ba3203b9c9cf097085d704c750ad4b6a6b2773b095bf1f99ba8,Middle East war fears ramp up as F-22 Raptors rush to keep the lid on Iran,None,IE,IE,IE,0
37,d681680c88a3c09904dd7dfcc84f31cbb5ee528b8b6a7ae82c0bd9428969095c,Bill Maher and Henry Winkler clash over war in Gaza: 'Are you watching the same footage I'm watching?',IE,IE,IE,IE,0
38,5726f217876cc184fe4c693ef315966d798f84df22045834d21f9f2b30f3acda,"New Jersey imam shot, killed, outside Newark mosque, DA says",None,None,VE,None,1
39,5e8a570115b34d060135ddcc6c7f5b26e6a028c2cb74b4a58ffbb316c83608fa,Israel detains Palestinians in renewed West Bank incursions,VE,IE,VE,VE,2
40,afb6fad4b3a72f3c7d5fc1934a335ac1d7fd5c7264073ee50830ac9334e6fa5e,"Israel: Woman killed, 17 hurt in suspected Palestinian car-ramming attack",VE,VE,VE,VE,2
41,ed55c23de70fe63ecc551b6d684dc562c8f0bd6891e8492b82339fce75fa95e8,Israeli forces shoot dead 12-year-old Palestinian who set off firework,VE,VE,VE,VE,2
42,329aae62346f2bd11414e3b5f023eaf5cb622709679d272715a502594e8bd789,IDF conducts strike in Beirut targeting commander behind attack on children's soccer field,VE,VE,VE,VE,2
43,bc5b43ce90032276386924bf988725b75aa64a83bbecfa3fd500b122731cf7df,Former New York Gov. Andrew Cuomo criticizes anti-Israel agitators for supporting Hamas in new TV ad,IE,IE,IE,IE,0
44,a5595491585532ed2e337438fa60bc7be9a797fcced36414f25e6d21b771b661,"‘Less flexible?’ Just say it NYT, Israel is sabotaging a ceasefire deal",None,IE,IE,IE,0
45,abcb060d5808220dc82faa6ade45ae9e1de7b0dfcc5b14a4a0fea28929d3a63f,Palestinians’ tents in Gaza offer no shelter from Israeli bombardment,VE,VE,VE,VE,2
46,74767bba67b4e94b805c6bf075245851dd9cdc7b97b0c4199ef8abdc8e73f910,Moment Israeli hostages reunite with family members,VE,IE,IE,IE,0
47,2fb3af51c718c0957e12ce6126cf22cf05e60a2c893a1c3a321e95beb4cfa51d,At least 15 killed in Israeli attack on central Gaza refugee camps,VE,VE,VE,VE,2
48,8c0e930ea28100019f586a3d57c5ee6c519a65d73b0585f6e2d0d908dc7a8880,Bill Maher pushes back on claim people shouldn't call young anti-Israel protesters 'dumb': 'They're ignorant',None,IE,IE,IE,0
49,08a6d55fee7ded6048706b5b327f88a9b975999ac6f179d13f6c639d560639ac,"Israel attacked Rafah at night, ‘all the people burned’",VE,VE,VE,VE,2
50,70c59620a6341f55599e2e0c93ebf8c019e6c09d9ed016b5520746e8a527b3a1,No breakthrough in Gaza war truce talks as Rafah braces for Israeli assault,None,IE,IE,IE,0
51,04d1bca87fc0681dc99b3a2000180ac20c98c9881130b96dd30e591f0032d701,Israeli military official shows scene of Hamas terror attack: This was a ‘planned massacre’,VE,VE,VE,VE,2
52,656350aa951714ec02ea66d2ca026ff98287cc4e7dcbb81da76b101c86e07f9b,Does diplomacy stand a chance in Israel’s war on Gaza?,None,IE,IE,IE,0
53,696fea7dabf2e552a8a8abe0f7ba84a777920243f8a8edd15bdc5ad6e3e0d06a,Islamic State claim responsibility for Germany stabbing,None,None,VE,None,1
54,704a858c811245ebb36e1ef785f5553648f7f374661e80299f3bb5b360f70ce7,Blinken travels to Egypt for cease-fire talks as Israel adds new war goal,None,IE,IE,IE,0
55,09b9eb7c874fe15b8636ac7c750784e6c39af4683199c7a7824792cd2cf482d9,Israel military says it failed to protect kibbutz during Hamas-led attack,IE,IE,VE,IE,0
56,85751a55eb422ac3f9e12992244061b71e57725bf8b35a7dcdec74197f9d42f3,Israel-Hamas war: Details begin to emerge of life in captivity after some hostages are freed,IE,IE,IE,IE,0
