,id,headline,Lab_1_x,Lab_1_y,Lab_1_z,lab_1,label
127,b471ec5a1a5ae3a51f423c19ade1ea0321d22dfdbf14288d897c5b8edf44aaa6,Two Palestinian boys killed during Israeli raid in West Bank,O,O,O,O,0
128,fd4cd94ad9f845a53ec0026f5122e2b01a109ade9dd495fcc6e9912664f571ca,Israel has launched a massive assault on the West Bank. Why and why now?,S,O,O,O,0
129,aa32607eb0f3cafa432cf9772c4fc54f957c970ebd74cff4795e94585378d069,Trump 'assassination' attempt: What we know about the suspect,O,O,S,O,0
130,bcf55ec4b9be7f5a807b51cac01e551e1f97a41cfd1a5b9e4a3d25802cee888d,"US says Sudan peace talks to proceed, while UN warns of ‘breaking point’",O,O,O,O,0
131,0f517573c22a1d2e3c3a7fc07a5da53a111c23149931a402a18f76078cec559a,‘Now isn’t the time’: Israel’s left conflicted on future after Hamas attack,O,O,O,O,0
132,50af6de8d949a0203a8e65a719bcc41078d7ce86048acb9b2bc6e26e7bc82e86,"Whitmer remains silent on protesters' 'Death to America' chants while weighing in on war in Israel, election",S,S,O,S,1
133,c50c90baaebdb57f15a78b96581a80ac22a248255f71fac4ceb21598628a0fed,Top Jewish Republican group criticizes Harris for 'snubbing' Israeli leader Netanyahu's speech to Congress,S,O,O,O,0
134,a5c7003e1f9cc2522c85a266a5367735ad3193f0ced9173fabdc6ce948e3138a,Israel's Rafah deadline raises stakes as Ramadan approaches,O,S,O,O,0
135,24303e2e8f1edf0b598db8d6bab37f7ba45d8b13c66fd58d254389210beaaae7,Hamas names Yahya Sinwar as new leader after Ismail Haniyeh’s killing,O,O,S,O,0
136,6f021b6e7d354cc1ffb3ee902c62464134298500e0c5b36f9ebd812ee9c29b1c,Saudi Arabia warns Israel of 'very serious repercussions' if ground invasion of Rafah proceeds,S,S,O,S,1
137,434f2d34a88a511ec250871091313e6a3914bc1ca956a313a31cf6eef7152666,"Joy Reid's F-bomb against Biden sheds light on liberal discontent over his Middle East policy, Democrats say",S,O,S,S,1
138,c4d2c950d2a1a9a2820cf9b451de3d7b5ce142694555e9af8e8dfd2bec52f375,"Israeli seizures of West Bank land for settlers peaking, watchdog says",O,O,O,O,0
139,7ee6c557f71798c0779875e1b141dc99ed23c86a13aaf87f1b523ff652a8187a,"Israel-Hamas war: US looks to increase aid into Gaza through Egypt, includes warning for Israel",O,O,O,O,0
140,fa014b2e5f22d9fa620719adfebf7595f7f8c91c382fabebe4724e2514978e4b,"Two U.S. Marines ambushed, assaulted by mob of Turkish nationalists: 'Yankee, go home!'",S,O,O,O,0
141,5b2a047b8e6d20cfa7a5884ac8d0a961f381a5226c83c59d321ee2a3eac6ab0f,"Brazilian authorities foil Hezbollah terror plot to attack Jews in its country, Israel says",S,O,O,O,0
142,681f8f85f501c17b883fa16528615ceecb985796bf24e94bc3ee0cdcf4733248,"Mom issues warning after health scare, plus 'therapy ponies' and a new COVID strain",S,O,O,O,0
143,962a0ec32065d1aed80eda84ca106374452c0c18824a83ae72465d4ef3b4f051,US issues more sanctions over Israeli ‘settler violence’ in West Bank,S,O,O,O,0
144,f3e8d0515004cd60bdb5ce0b35e3d69e9904cde3c6fb9f6ddaf70b6876a5b6a1,"Israel’s Netanyahu dissolved the war cabinet, does it matter?",S,O,O,O,0
145,05ae45ff6f0c80d19271f5b2ebcc08063feaabd2dab7181e32ba4de85a3faa5e,Hamas leader Haniyeh blames Israel for Gaza ceasefire delays,O,O,O,O,0
146,f98dec097b189092ebe4513f403f1a718546d3595521e7ed7e0bbc4e7f5bc358,At least eight people killed in Israeli air attack in Gaza’s Deir el-Balah,O,O,S,O,0
147,90a9233d4e61cca8f0bec31af86448bcee3a303605403786159b43a53378af2c,Condemnation of civilian deaths in Rafah air strike,O,O,O,O,0
148,7d32cdc835d32177de4e4520573428f057cb68a528074e66b12115ad604746a5,"Israel declares war after Hamas surprise attack, launches retaliatory airstrikes in Gaza",O,O,S,O,0
149,b5bf87cbc6140ec8a6a817bcfec70738e9388f285e5148840d2f3d3c7fc07b23,Israel-Gaza war: US says Hamas has command centre under Al-Shifa hospital,O,O,O,O,0
150,23665ca2f999bca0d420d3f3866ac70f5c688ae15cea036c2f4c1ea78b36e979,Three killed in Houthi missile attack on cargo ship in Gulf of Aden,O,O,O,O,0
151,75de7b932e7d20b355084cac4679acf2adb41adef3a17ac0d4f3e4cd74e55115,Anarchistic mobs' that blockaded California synagogue using Israel-Hamas war as 'excuse' for violence: expert,S,S,S,S,1
152,9bc7965d636bdf49df4a18c5a5c5416eeb3cec55f499513b63fbb3beaaca64d2,Global News Podcast - Israel is on a state of high alert on the first anniversary of the Hamas attacks,O,O,O,O,0
153,1339a061818efdbc076faf4f99f7413acdeb7b1112aae09ef226a1b8fa837caf,Israeli attacks kill more than 50 Palestinians across Gaza,O,O,O,O,0
154,1778f95257685af95076d1681ffde1bfc996b40689599f5b8a795ce8b6d7cab7,"Israel’s war on Gaza: List of key events, day 106",O,O,O,O,0
155,a254be776986a4ae6fc904a42b5ad9e5bf32be8a338e9f3c44c26ed8b229a89b,Israel keeps bombing Gaza schools. Why do people still shelter there?,S,O,S,S,1
156,4f71141b388fb927a6dc3d90bf29ebbe08f998d642e8748df8f67048a8197259,US to provide $3.5bn more in military aid to Israel amid war on Gaza,O,O,O,O,0
157,a8db328f40fa20e502da911afff06b0a2d833a8da2b8b7020b590fade74bedb0,How has Israel’s brutal Gaza war mobilised international youth?,S,O,S,S,1
158,a4c9bd274b59366239ba781848f2eb9247e3ba23b9f80a608d27750b49cefa7e,"BBC World Service - Newshour, Troops in 'heart of Khan Younis' after bombarding city",O,O,O,O,0
159,366a971b2a34a6dd85e35e5393f0ae09d170759aa55deca7986c6c7cd9974a34,Pelosi gushes about warm relationship with Bush family amid Biden turmoil,O,O,S,O,0
160,627bcd2b3b8693475cce8f30e223a30a9647ff38dda6670d5dfb24c97e4ffb15,Hamas hostages: Israeli mothers recall their children being kidnapped by Hamas,O,O,O,O,0
161,87fdcd7a04a3e04651c7c698edb57bf7bda4c3556a7c9ee5ddc8ec012383eb49,FIFA delays decision on Palestinian request to ban Israel amid Gaza war,O,O,O,O,0
162,286a62c45ee4918128b9e2f56a74b8ac04f23fd9ace5e58d142a0138298c58a0,Egypt strengthens its border with Gaza as Israel continues attacks,O,O,O,O,0
163,7571238312b539e32b3d0fe756b5e01e48af30c6af70cda9a08ca3ab31b20a44,"In Gaza, football means life amid Israel’s continuing war",O,O,O,O,0
164,4c3ecd254f5b182569dddbff19cd8061d9b1d215079212531b2fe5beea8af6c9,Brazil recalls its ambassador to Israel amid diplomatic tensions,O,O,O,O,0
165,fdb37345992d453fe515bb8ac6b1f92c37e72590dd313bdd370f9c8a105cc695,Father's plea for starving children in north Gaza after son dies of malnutrition,O,O,O,O,0
166,92e3884f7b487d086ce3df745f2ac0e4e1c2b0a4b5fbe805910820a919393cac,Israeli attacks in Gaza on same day as Haniyeh killing,O,O,O,O,0
167,127534f68e6af28daf2c0aa5eadf1ebf4b3c1f5285470758c936288dca6d25fc,Israel claims it killed Hezbollah commander in Beirut strike,O,O,O,O,0
168,217401b9410372eff7d6ab9987c389375f57b92220859fc1ae7fac70818f4bbe,"IDF confirms 'incident' at Gaza church after patriarch says 2 Christian women killed, convent bombed",O,O,O,O,0
169,7e3a421730d3375a3ada43dfe04fdd8d51a22d8d7f0c93ca972ec1febb3c490c,Mississippi families honor recently identified Black soldiers at Civil War battlefield,O,O,O,O,0
170,1c4cb3a037bb110f3ed2625e7888eb6b0188a4b98c3dcffc842f660e931ae8f3,Biden should follow this former president's lead on Iran's assassination plot against Trump,O,O,S,O,0
171,cf6f1d9f78c142f2b2a3ade2b65994e660f5742379b6a45883f5d7460dc79179,Gaza protests: Oxford and Cambridge university students set up camps,O,O,O,O,0
172,2b585453fa810f08b4aa6e59f8cf7aaad75b72f408a71fd384f0fdab0b6059c4,German police raid homes of residents accused of celebrating Hamas attacks online,O,O,O,O,0
173,eae706bbc2e5316e954744ba946175cd6f9bd593655130dfa7597865a38e2418,"Israel has 'no choice' on Rafah invasion as long as Hamas is holding hostages, says former PM Bennett",O,O,S,O,0
174,6e81918674e2ad8ac43d04152bd01b97ca46eb1152b8511f8166e0dc5d9290aa,UN envoy for sexual violence under fire for no-show at meeting on Hamas’ hostages held in Gaza,O,S,O,O,0
175,f70a5d837c0775f01b69b7ce5a045f0b71d3f13397852a43a0860f4eba1480ed,France calls for 'immediate and durable' ceasefire in Gaza,S,O,S,S,1
176,243afd6f946a070dd4861419a333b6be529e9f8a3ce467ad2be53cb3712d42f6,Christian knights continue delivering babies in Bethlehem as Israel-Hamas conflict devastates Holy Land,O,O,O,O,0
177,bb0e59214c7db33fc56c2538ddb96d7f521ab3acfe6c7da5055eb94285d4d24c,Israel Gaza: Biden says Israel must protect vulnerable in Rafah,O,O,O,O,0
178,6637d6ac99471474be8aa463031aec77b7504f0ec30eb2e6ada6d842650da0ec,Israel resumes airstrikes in Gaza as ceasefire ends,O,O,O,O,0
179,b116bf8394c26df8c6fea22f9a845f91cd35e55aa6bc7b8149c3ae9766099610,"Biden criticizes Netanyahu over Israel-Hamas war, says Israeli leader making a 'mistake'",O,O,O,O,0
180,f083dd18cd2123a9bb888fb53dfa7d7e9d37a23128558a432d9c2d9431ee3345,Al Jazeera journalist freed after 12-hour arrest by Israeli forces in Gaza,O,O,O,O,0
181,4d652ab3d8215e3ee3bf37f650f05e14aca4780f5415aef548f28fbe6e01ff1f,Netanyahu rival threatens to quit war cabinet over Gaza strategy,O,O,O,O,0
182,b33d7be5599291d583f02db6e4b490cee72a0182d0b3328c3f64ace33717f8e3,Hamas blindsides Israel with most serious attack in a generation,S,S,S,S,1
183,458c541f72f780032115de581050e885475dc77f94a740bb877236eea2e48635,"Two U.S. soldiers ambushed, assaulted by mob of Turkish nationalists: 'Yankee, go home!'",S,S,O,S,1
184,3762de3023ac3af79cd5cad6af4ab54ba66ff8e97b020cd6bae9989bd315e186,Gaza has become a ‘graveyard’ for children amid Israeli attacks: UN,S,S,O,S,1
185,29edfb14ee2e1fbbd182bf474690846cb2a4d72943bf450735ce2ecd534278ab,"Amid Gaza war, activists in Argentina aim to expel Israeli water company",O,S,S,S,1
186,fd8e9f32200c59609a9d11c549c17481a44d077ee51abf393a9657b186ecd8ee,"Newshour, Hostage relative urges negotiators to 'seal the deal",O,O,S,O,0
187,370bd02da09a151c60b57e2bda2ed31ca0271606f43e8aa317fcfa345bc9d260,What's the penalty for anti-Israel protesters? UCLA's warning includes 1 crucial word,S,O,O,O,0
188,987cd096544507c8a963fb9761ebbc3f0a5abeac683771d4afceb71ab9f12d5b,Randi Weingarten puts blame on Netanyahu for hostage murders in Gaza: 'Anger must be placed' at him,S,O,S,S,1
189,a896f494ac3eeacb7867afab1f480a8b412e1cadba5145ede2d2ede57f94a8fd,Hamas says it will not enter negotiations unless Israel stops war on Gaza,O,S,O,O,0
190,a2976bb78f91e53e0b94afac50c84e383de4a0c1d8ef51d2559a0e528bd3c9d6,Thousands attend pro-Israel rally in New York City as IDF continues fighting Hamas terrorists in Gaza,O,O,O,O,0
191,375486995ea7d61998b8de303e7149760965c07dfc1ab3af82083a2f4a78df62,Secretary of State Blinken arrives in Israel in show of solidarity following Hamas terrorist attacks,O,O,O,O,0
192,5c0d70676236a389b45fad7fef065c838909e5b5007f5e5267a8edb7b10452e5,"One Samouni brother comes home in Gaza, recalls months of Israeli torture",S,O,S,S,1
193,1315d690c89c5c859a9cbf7c011b01c70bbc99382c48c54bdba03e4f0f5443c6,Israel Gaza: UN warns of 'slaughter' if Israel launches ground assault on Rafah,S,S,S,S,1
194,e1a5ce2f5e5f2fb854dbf889777cb5380254f4aac2acf2cec3b2b79dbed5732e,"‘They give me comfort’: In Rafah, songbirds help Palestinians cope with war",O,O,S,O,0
195,4e6f81d8c300d855fdd085e56f90b587640206a37b9e33fb3c2a2c5a4ecbab02,"Columbia rabbi tells Jewish students to leave campus, warns that school, NYPD 'cannot guarantee your safety'",S,S,S,S,1
196,ef773aa9738fd885e3110b04ea0f502644834e6e60eb462471e890c2b5c43d4c,"Dua Lipa says she doesn't 'condone' Hamas, still demands cease-fire in Gaza: 'Every life is precious'",O,O,O,O,0
197,cd69c70777ada71afa3a7b350a0c40b9edb5be10a82677b264b0f1c3c65f3696,Gaza convoy: IDF says it fired at 'suspects' but not at aid trucks,O,O,O,O,0
198,7c964971d469758255f75e14b1916656c171b258c850737c2cb183cff3fab52f,What we know about Israel-Hamas Gaza deal on hostages,O,O,O,O,0
199,c958add45afd03cfbec3e356d2eee2ace69447c81ddb360b2fd2488e9061929e,Pro-Palestine protesters scale roof of Australia’s Parliament House,O,O,S,O,0
200,3827c956160e2a34303cd475453f5c4107b3ea71773b9ce1a5fa184dbfbfd8a0,"Israel targets weapons, supply lines in Syria as tensions with Hezbollah threaten to boil over",O,S,O,O,0
201,94a2f8b588660d89a688426615d5cd4f423118ca3b99146f8bcd872cbd7724e3,Sudan facing 'catastrophic' hunger crisis after a year of civil war,O,O,S,O,0
202,b1d6b099b9bc2fcf40ccbff8fd7bd5985777b945b3d188196f156ba7deb419ca,‘Heinous’: Deadly Israeli attack on Gaza aid seekers condemned,S,S,S,S,1
203,7b8885b1f207b8f0d5e8c4afec04c2178d1f54178567390c022e1268cd330971,"Newshour, Israel declares 'new phase of war",O,O,O,O,0
204,e9f8184461e4200730fb3846f8f799d0ed295464540b565e491fc6049d2be12c,"Gaza children struggle with food shortage, resort to eating bird food while waiting for aid deliveries",S,O,S,S,1
205,48c4f524e24bcc1c3872eb7a21c74952a8da4b85ff66a0e9c45d8ed26300d0e1,Ex-Israeli PM calls for defunding ICC after court requests arrest warrant for Netanyahu over ‘war crimes’,O,O,O,O,0
206,77a92e58fe5bb7f363e0266e47f4657c10009d871ce64f7d4c3148acfcd1b7f4,The War and Treaty musical duo support veterans with new campaign: 'A lot of veterans suffer in silence',O,O,O,O,0
207,96ab7ada525ee2397513773df0107b43e840d946112c7953141b3bb31e1562b6,Hezbollah chief says only Gaza ceasefire will end Lebanon border attacks,O,O,O,O,0
208,2948c2d82829aecbdd420537013b707104db2fb6ac5686910b2f7f96edae773b,DNC kicks off in Chicago to nominate Harris-Walz as anti-Israel protesters prepare counter-rally,O,S,O,O,0
209,e0b9bfdd047430e8539a650f0b47258218357296ffa53e3b1d638bc97151f6dd,Biden vows 'ironclad' support for Israel amid Iran attack fears,S,O,O,O,0
210,96ae4f992efa9b76158e7a49524368fefaf79e44e6a19b9faae1e7da87ef2bf9,Israel faces growing condemnation of air strike on Rafah,O,O,O,O,0
211,6d73d38ba855c1b893ad7b76522565c4a2850cea72b9c614967cbb6ffd94ef5e,"Secret meeting between US, Israel, UAE held to discuss postwar plans for Gaza",O,O,O,O,0
212,7343fd452286c55b30966c3af59a56ac7a51f2526b682cfb4464f7149e0e43ea,Educators urge largest teachers union in US to rescind support for Biden until 'permanent cease-fire' in Gaza,S,O,O,O,0
213,581fc4d4f39a506236f33ff7d24dc748fff28c88069f47250c1664fa0ad73dd6,Photos: Israel strikes UN warehouse in Rafah as famine looms in Gaza,O,S,O,O,0
214,9e6d31fa5e3a4cfd2865c2284998bcf0c073bb4e172e83242f06fe38406a4184,Hamas official survives Israeli attack that kills two others in Lebanon,O,O,O,O,0
215,5a39e59be127e1e0efd00f0023110aec125cb8bf1d6b48fd300b44315168efbc,Intense Israeli attacks on south Beirut leave carnage and terror,S,O,S,S,1
216,890b71cb499ef211b2fc4266c682271fa62c6886f74e95d5318420214abd0c07,Pro-Palestine campaigners call for Gaza ceasefire on New Year’s Eve,O,O,O,O,0
217,561350ccd8a64115ae4b0a9a0df76e03d8eb1faf0bf8f0ca30ed91ddf1b0c3e0,"Extermination, expulsion ‘identifiable strategies’ of Israel’s war in Gaza",S,S,S,S,1
218,26435e8bd73f7a873db1a92f41c9bab9703363309ecd606873606e6f4a04bb25,Jeremy Bowen: Iran's attack on Israel offers Netanyahu a lifeline,O,O,O,O,0
219,dfa161d564d558b0901653bc9da2ac2955810e1abfc26830d42980ab2c316756,Threads: Man who played traffic warden sought by film-makers,O,O,O,O,0
220,bff2dbf5ff5d2058a3ff1a08858ff3b880250d5f65ff35a7d8650483b3178a89,Will deadly attack on occupied Golan Heights spark regional war?,S,S,S,S,1
221,a3d7500ead2af129f889fd7d3702e9359301c8e03144728b3dceab5d0a3ecdd7,Gaza residents surviving off animal feed and rice as food dwindles,O,S,S,S,1
222,15f835445b8405281cca829080ccd93cd7c343c807b57a2b70e8f8793d484d8d,"HARDtalk, Abdallah Bou Habib: Could Lebanon get dragged into war with Israel by Hezbollah",O,O,O,O,0
223,95a2e31a8b15341637928c41c48c7f9c69e663e1006a1f93944df5c7b573cfb1,"Gaza starvation could amount to war crime, UN human rights chief tells BBC",O,O,S,O,0
224,b9f5bc5135567fd361d32faaccd38b84b615283fb3efab19e917329961eec5b7,"Israel’s war on Gaza: List of key events, day 107",O,O,O,O,0
225,e1bc9d423f9b6a540b0f614968db88e972ee0212873ad9cae38e9378f21d65cb,Israel accused of launching war on Gaza's hospitals,O,O,O,O,0
226,7c04750f466f8a84c757060dec89c4eea75ca2d780678b97ed09c2f77c9b71eb,Netanyahu defiant after US threat to stop weapons,O,S,O,O,0
227,b6bdb8ec030a142e9d58cee6c16fbfa597c3cd1e71c4e4f0c59744f4d0d8c51d,Several Israeli soldiers wounded in Hezbollah attack in Lebanon,O,O,O,O,0
228,d0feb41ad9a7ecd60cb39b07273c32e2ac19a6c6486dabe1ac021337f79c31ec,Bangladesh chief justice agrees to resign amid new student protests,O,S,O,O,0
229,56249eed57b63ec7b12ea62b506b6b7e0c3e030ebfdc35c245fd6ca25d0c0cfd,‘Bloody massacre’: Reactions to Israeli attack on Gaza school,S,S,S,S,1
230,9e82f5a5a369e6df9a3795f200db441fadfb4484eab283dd79a56c3cfdc9a6c8,Emerson College cuts staff citing enrollment decline tied to anti-Israel protests,O,O,O,O,0
231,d0034aa49e2de9e0f499ce23a2a8223636bc020007069f9d5cede8bfd38ee325,"Shock, anger: Palestinians in Gaza react to Haniyeh’s assassination",S,O,S,S,1
232,9c5452bd9041ede5dd46c7e6c63e2505caa385c688d6453fba17ecbdcdf502ee,Author accuses New York Times of ‘bias against Israel’ in coverage of Hamas terror attack: ‘Beyond the pale’,S,S,S,S,1
233,8b8b4f0c734cbc07292acf0c425eef0875e11d6dcb114437339470d1f7d76121,Two terrified families’ desperation as Israel orders Gaza City evacuation,S,S,S,S,1
234,f721b492657e1eebfcf27702c48104d52876f7c0b165bd77817823fc9322cf15,How is Israel’s arms industry profiting from the war on Gaza?,O,S,O,O,0
235,54ed66f37e52f13997bd2ee5595b0358b31c62ecb121498006ec61501976c4db,Michigan soldier killed in Korean War to be buried next week at Arlington National Cemetery,O,O,O,O,0
236,c7c3170166e1ea6ae3a77edbe9ceed08669891c6c36e3b703ef129c7e0751aa5,"When it comes to Israel-Palestine, true naivety is believing in endless war",O,O,O,O,0
237,10f9df07154880262b40ef00076bebae8c3a4d87d89bbe3d8916c1290abc708b,Pro-Palestinian school board member opposes honoring Hamas attack victims: ‘Ignores the root of the violence’,O,S,S,S,1
238,3b555412f3b597ca11b70f93d46de697cab69024a53bd18a6b4e00108e056723,House Republicans replace American flags at Union Station after anti-Israel protests,O,O,O,O,0
239,147cd44140d1eea6a6b918b8519cca4ff2e4f97f67f6f84ca8a606d154932270,Israel-Gaza war: IDF says 24 soldiers killed in Gaza in one day,O,O,O,O,0
240,d21d0025336e51b22c3bce66c49d42357867a5aa44d03b5e078b1e243d289772,UN officials say ‘atrocities must end’ in Gaza as Israeli raids kill dozens,S,O,O,O,0
241,6517762b398a8194123ca6f93aba0267930f27d81e235a2b0397eb3e43309663,UN officials warn of ‘miscalculation’ along Israel-Lebanon border,O,O,O,O,0
242,1df8ee7ad2736a1d534a61e1d3f8c7ab2bf9a5562b7c47391dc7527c93e2d0b9,Sir Galahad bombing: Secret Falklands War files set for release,S,O,O,O,0
243,365173079dd95250adc53ed7a4fc7e05ecc6ed5199aa5ed96e9d03ccf86e00a7,Israeli air and ground attacks kill at least 51 people across Gaza,O,O,O,O,0
244,0b9013766c52cad7b5a1f76b3edc10181a97b235735df0bc1c9824af4ca6f0e8,SNP sets out case for 'immediate ceasefire' in Gaza,O,O,O,O,0
245,4d9fc65c1cbcc59bd0027dd126fbcba93e31ab90408531573cccd8e33238a8f0,Imminent attack from Iran keeps Israel on alert as US admits 'credible' threat from terror state,S,O,S,S,1
246,144e734b32726a46e7c996a7e1f0bf0ebde91cb8bb343aab9a1c4196eac8555c,Rights groups warn Myanmar military executing more anti-coup activists,O,O,O,O,0
247,f0f74159780b93f7a1ffb05b6693e3e5d59738b9c091e080d87a2a5417236507,400 Americans approved to leave Gaza as Israel-Hamas war rages,O,O,O,O,0
248,a2a660ca1bc99f69b9d9f81079a5031fb22cd0a561c2e06203d7c3e35192b861,‘Huge loss’: Israeli attack on Gaza kills Palestine football icon Barakat,S,S,O,S,1
249,8d8e74abb0cb1c211c3730ecd08d6cec2052ac5d8dd31893964c593c803b04ec,"UPenn president torched over antisemitic speakers, teachers allowed on campus but not Trump ICE director",S,S,S,S,1
250,622d89bb0880f5511b8f18ff7f6f965f51636d9f91049cbfbd92d410bcb2a551,Is US preparing for Israel-Iran war by deploying more ships to Middle East?,S,S,O,S,1
251,3b7b4843e926a4b6cd04da34f7d6fbce04c818d44f3619245eaa9fea2c15d963,"Hamas frees 16 more hostages, including 1 Israeli-American, on sixth day of cease-fire with Israel",O,O,S,O,0
252,e05a1189ee2133bb9974e2f11c7418bbfc4b8383652b1353af9dfa2ddc2b2285,Israel-Gaza: Israel says it has arrested hundreds of Hamas and Islamic Jihad members,O,O,O,O,0
